%; Serdyuchenko et al. ozone absorption cross-section
%; temperature parameterisation
%;
%; Contact: Mark.Weber@uni-bremen.de%
%
%; formula:
%; sigma(T,lambda)=10^(-20)*a_0(lambda)*[1+a_1(lambda)*T+a_2(lambda)*T^2]
% 
%; lambda: wavelength in nm
%; T: temperature in degree Celsius
%; sigma: ozone cross section in cm^2
%; a_0, a_1, a_2: fit coefficients (quadratic polynomial)
%;
%; data format:
%; column 1: wavelength in vacuum = lambda [nm]
%; column 2: a_0
%; column 3: a_1
%; column 4: a_2
%;
%; NUMBER OF HEADER LINES: 20
 360.5700  5.815987e-003  1.281092e-002  5.992698e-005
 360.5800  5.770916e-003  1.286185e-002  6.040813e-005
 360.5900  5.716032e-003  1.291293e-002  6.097578e-005
 360.6000  5.672342e-003  1.293628e-002  6.096112e-005
 360.6100  5.630456e-003  1.294343e-002  6.073705e-005
 360.6200  5.583916e-003  1.293883e-002  6.040188e-005
 360.6300  5.549479e-003  1.297277e-002  6.036135e-005
 360.6400  5.511262e-003  1.310714e-002  6.187121e-005
 360.6500  5.470942e-003  1.319258e-002  6.267260e-005
 360.6600  5.424997e-003  1.325302e-002  6.308104e-005
 360.6700  5.384041e-003  1.332554e-002  6.369371e-005
 360.6800  5.342035e-003  1.340212e-002  6.441301e-005
 360.6900  5.298936e-003  1.345273e-002  6.491055e-005
 360.7000  5.263256e-003  1.354840e-002  6.597380e-005
 360.7100  5.233173e-003  1.369306e-002  6.765219e-005
 360.7200  5.199574e-003  1.371990e-002  6.765839e-005
 360.7300  5.154501e-003  1.376899e-002  6.806621e-005
 360.7400  5.119515e-003  1.383777e-002  6.855627e-005
 360.7500  5.084400e-003  1.391940e-002  6.923247e-005
 360.7600  5.048748e-003  1.398595e-002  6.972691e-005
 360.7700  5.006128e-003  1.405767e-002  7.051643e-005
 360.7800  4.969576e-003  1.412927e-002  7.136848e-005
 360.7900  4.941221e-003  1.426265e-002  7.298300e-005
 360.8000  4.907545e-003  1.443527e-002  7.528887e-005
 360.8100  4.879384e-003  1.453622e-002  7.654131e-005
 360.8200  4.848742e-003  1.458961e-002  7.710105e-005
 360.8300  4.819150e-003  1.461868e-002  7.733631e-005
 360.8400  4.790296e-003  1.465749e-002  7.768818e-005
 360.8500  4.761884e-003  1.467949e-002  7.771861e-005
 360.8600  4.734763e-003  1.465471e-002  7.694034e-005
 360.8700  4.695270e-003  1.463741e-002  7.653037e-005
 360.8800  4.678935e-003  1.453618e-002  7.465954e-005
 360.8900  4.657474e-003  1.456739e-002  7.489405e-005
 360.9000  4.633000e-003  1.448077e-002  7.372898e-005
 360.9100  4.614769e-003  1.435962e-002  7.205527e-005
 360.9200  4.603674e-003  1.440036e-002  7.248608e-005
 360.9300  4.594270e-003  1.448725e-002  7.348276e-005
 360.9400  4.586838e-003  1.459465e-002  7.463264e-005
 360.9500  4.584909e-003  1.471588e-002  7.592113e-005
 360.9600  4.590856e-003  1.485020e-002  7.730821e-005
 360.9700  4.598716e-003  1.499625e-002  7.885908e-005
 360.9800  4.606089e-003  1.515105e-002  8.059214e-005
 360.9900  4.607528e-003  1.524235e-002  8.150062e-005
 361.0000  4.611449e-003  1.530816e-002  8.191916e-005
 361.0100  4.608998e-003  1.538980e-002  8.258986e-005
 361.0200  4.601295e-003  1.544613e-002  8.299567e-005
 361.0300  4.589113e-003  1.550126e-002  8.349564e-005
 361.0400  4.572482e-003  1.551752e-002  8.342239e-005
 361.0500  4.557718e-003  1.551741e-002  8.310744e-005
 361.0600  4.543273e-003  1.548029e-002  8.231318e-005
 361.0700  4.517329e-003  1.542376e-002  8.142262e-005
 361.0800  4.491396e-003  1.537987e-002  8.074610e-005
 361.0900  4.463531e-003  1.536107e-002  8.038696e-005
 361.1000  4.432979e-003  1.536494e-002  8.039831e-005
 361.1100  4.401754e-003  1.536406e-002  8.039495e-005
 361.1200  4.371979e-003  1.533115e-002  7.988706e-005
 361.1300  4.347940e-003  1.535525e-002  7.998914e-005
 361.1400  4.328869e-003  1.544538e-002  8.089676e-005
 361.1500  4.303581e-003  1.550002e-002  8.138146e-005
 361.1600  4.287031e-003  1.553153e-002  8.137265e-005
 361.1700  4.257963e-003  1.554154e-002  8.118903e-005
 361.1800  4.235759e-003  1.558892e-002  8.142029e-005
 361.1900  4.210751e-003  1.570285e-002  8.288296e-005
 361.2000  4.198888e-003  1.581800e-002  8.413319e-005
 361.2100  4.180444e-003  1.586336e-002  8.448517e-005
 361.2200  4.163671e-003  1.590649e-002  8.474580e-005
 361.2300  4.143390e-003  1.606210e-002  8.663877e-005
 361.2400  4.127432e-003  1.618198e-002  8.803406e-005
 361.2500  4.104380e-003  1.637650e-002  9.054147e-005
 361.2600  4.087883e-003  1.645897e-002  9.130304e-005
 361.2700  4.069769e-003  1.650157e-002  9.160270e-005
 361.2800  4.048407e-003  1.651722e-002  9.150499e-005
 361.2900  4.021749e-003  1.662118e-002  9.273157e-005
 361.3000  4.001427e-003  1.664250e-002  9.266174e-005
 361.3100  3.972207e-003  1.669299e-002  9.309196e-005
 361.3200  3.948142e-003  1.665872e-002  9.225787e-005
 361.3300  3.919649e-003  1.658992e-002  9.098776e-005
 361.3400  3.885717e-003  1.665502e-002  9.166215e-005
 361.3500  3.861490e-003  1.667991e-002  9.175491e-005
 361.3600  3.838042e-003  1.672566e-002  9.217700e-005
 361.3700  3.817520e-003  1.683226e-002  9.360156e-005
 361.3800  3.798008e-003  1.691444e-002  9.470600e-005
 361.3900  3.774981e-003  1.698465e-002  9.566130e-005
 361.4000  3.759196e-003  1.706260e-002  9.663657e-005
 361.4100  3.744693e-003  1.718127e-002  9.814738e-005
 361.4200  3.723759e-003  1.729677e-002  9.963414e-005
 361.4300  3.699189e-003  1.734768e-002  1.001840e-004
 361.4400  3.679799e-003  1.741680e-002  1.008985e-004
 361.4500  3.661373e-003  1.749500e-002  1.017471e-004
 361.4600  3.640687e-003  1.755701e-002  1.023561e-004
 361.4700  3.617785e-003  1.763535e-002  1.031683e-004
 361.4800  3.594163e-003  1.766540e-002  1.032678e-004
 361.4900  3.570088e-003  1.765778e-002  1.028195e-004
 361.5000  3.550054e-003  1.770065e-002  1.030869e-004
 361.5100  3.535218e-003  1.787093e-002  1.050857e-004
 361.5200  3.521839e-003  1.805827e-002  1.073376e-004
 361.5300  3.504076e-003  1.816981e-002  1.085678e-004
 361.5400  3.484516e-003  1.825063e-002  1.094879e-004
 361.5500  3.466695e-003  1.831183e-002  1.101589e-004
 361.5600  3.440506e-003  1.834186e-002  1.105635e-004
 361.5700  3.424529e-003  1.838967e-002  1.110705e-004
 361.5800  3.404714e-003  1.845491e-002  1.119740e-004
 361.5900  3.382571e-003  1.845475e-002  1.119923e-004
 361.6000  3.353115e-003  1.848121e-002  1.124752e-004
 361.6100  3.329223e-003  1.839423e-002  1.112227e-004
 361.6200  3.307699e-003  1.845805e-002  1.120391e-004
 361.6300  3.283102e-003  1.839357e-002  1.110621e-004
 361.6400  3.252333e-003  1.838337e-002  1.109173e-004
 361.6500  3.219246e-003  1.832045e-002  1.100713e-004
 361.6600  3.194825e-003  1.821749e-002  1.084979e-004
 361.6700  3.172882e-003  1.831227e-002  1.098655e-004
 361.6800  3.156679e-003  1.837262e-002  1.106900e-004
 361.6900  3.130010e-003  1.844422e-002  1.117551e-004
 361.7000  3.105180e-003  1.847025e-002  1.119766e-004
 361.7100  3.080904e-003  1.855444e-002  1.129703e-004
 361.7200  3.064433e-003  1.857522e-002  1.129544e-004
 361.7300  3.047534e-003  1.866035e-002  1.137878e-004
 361.7400  3.033479e-003  1.873154e-002  1.143723e-004
 361.7500  3.020520e-003  1.876920e-002  1.145593e-004
 361.7600  2.998531e-003  1.884510e-002  1.155660e-004
 361.7700  2.976604e-003  1.898304e-002  1.174823e-004
 361.7800  2.959487e-003  1.905329e-002  1.183137e-004
 361.7900  2.943780e-003  1.903380e-002  1.178066e-004
 361.8000  2.922719e-003  1.904662e-002  1.178793e-004
 361.8100  2.900453e-003  1.901268e-002  1.173066e-004
 361.8200  2.876339e-003  1.899059e-002  1.168729e-004
 361.8300  2.857000e-003  1.891054e-002  1.155239e-004
 361.8400  2.834190e-003  1.883584e-002  1.144232e-004
 361.8500  2.809184e-003  1.876232e-002  1.134398e-004
 361.8600  2.786965e-003  1.869654e-002  1.124159e-004
 361.8700  2.769690e-003  1.866997e-002  1.117738e-004
 361.8800  2.750901e-003  1.867562e-002  1.117536e-004
 361.8900  2.727630e-003  1.869238e-002  1.120591e-004
 361.9000  2.710830e-003  1.869439e-002  1.120953e-004
 361.9100  2.695323e-003  1.868978e-002  1.121545e-004
 361.9200  2.684794e-003  1.870065e-002  1.124622e-004
 361.9300  2.671361e-003  1.870322e-002  1.128823e-004
 361.9400  2.661822e-003  1.872252e-002  1.133439e-004
 361.9500  2.649760e-003  1.876393e-002  1.140961e-004
 361.9600  2.639942e-003  1.870422e-002  1.133089e-004
 361.9700  2.625748e-003  1.870409e-002  1.134608e-004
 361.9800  2.618446e-003  1.867377e-002  1.130046e-004
 361.9900  2.609740e-003  1.871306e-002  1.135134e-004
 362.0000  2.607535e-003  1.862410e-002  1.119852e-004
 362.0100  2.594850e-003  1.874964e-002  1.138477e-004
 362.0200  2.588004e-003  1.889134e-002  1.158164e-004
 362.0300  2.584715e-003  1.908048e-002  1.182698e-004
 362.0400  2.580582e-003  1.917920e-002  1.195404e-004
 362.0500  2.576378e-003  1.923447e-002  1.203764e-004
 362.0600  2.578588e-003  1.934262e-002  1.218364e-004
 362.0700  2.583082e-003  1.948429e-002  1.235131e-004
 362.0800  2.585404e-003  1.964230e-002  1.254874e-004
 362.0900  2.582981e-003  1.975850e-002  1.270612e-004
 362.1000  2.578486e-003  1.977486e-002  1.273193e-004
 362.1100  2.570698e-003  1.974347e-002  1.269267e-004
 362.1200  2.559533e-003  1.976051e-002  1.272098e-004
 362.1300  2.550063e-003  1.978272e-002  1.275287e-004
 362.1400  2.541678e-003  1.978657e-002  1.274981e-004
 362.1500  2.532360e-003  1.980310e-002  1.276204e-004
 362.1600  2.525414e-003  1.985498e-002  1.282121e-004
 362.1700  2.521106e-003  1.988816e-002  1.285858e-004
 362.1800  2.519922e-003  1.989847e-002  1.285831e-004
 362.1900  2.519076e-003  1.997725e-002  1.295445e-004
 362.2000  2.517269e-003  2.004320e-002  1.302634e-004
 362.2100  2.517293e-003  2.007371e-002  1.302605e-004
 362.2200  2.513282e-003  2.015330e-002  1.310954e-004
 362.2300  2.517349e-003  2.036777e-002  1.336062e-004
 362.2400  2.518108e-003  2.050632e-002  1.351089e-004
 362.2500  2.520008e-003  2.063866e-002  1.364710e-004
 362.2600  2.523217e-003  2.075388e-002  1.376293e-004
 362.2700  2.534753e-003  2.087980e-002  1.387053e-004
 362.2800  2.540364e-003  2.085770e-002  1.378268e-004
 362.2900  2.538532e-003  2.081164e-002  1.367030e-004
 362.3000  2.538888e-003  2.085477e-002  1.368387e-004
 362.3100  2.547558e-003  2.080546e-002  1.356414e-004
 362.3200  2.556107e-003  2.084030e-002  1.357746e-004
 362.3300  2.558333e-003  2.098125e-002  1.377496e-004
 362.3400  2.565672e-003  2.103387e-002  1.384905e-004
 362.3500  2.574314e-003  2.110860e-002  1.395453e-004
 362.3600  2.577960e-003  2.116234e-002  1.404941e-004
 362.3700  2.575661e-003  2.127147e-002  1.423012e-004
 362.3800  2.573297e-003  2.143803e-002  1.447620e-004
 362.3900  2.578238e-003  2.154497e-002  1.461208e-004
 362.4000  2.579477e-003  2.170288e-002  1.482539e-004
 362.4100  2.576576e-003  2.185521e-002  1.503904e-004
 362.4200  2.573563e-003  2.197260e-002  1.520144e-004
 362.4300  2.568095e-003  2.213020e-002  1.541953e-004
 362.4400  2.560703e-003  2.220687e-002  1.552491e-004
 362.4500  2.551145e-003  2.212612e-002  1.541060e-004
 362.4600  2.537271e-003  2.207365e-002  1.534384e-004
 362.4700  2.526006e-003  2.204534e-002  1.531126e-004
 362.4800  2.510627e-003  2.217401e-002  1.551473e-004
 362.4900  2.497901e-003  2.227775e-002  1.567922e-004
 362.5000  2.489851e-003  2.233571e-002  1.575188e-004
 362.5100  2.486794e-003  2.221474e-002  1.555918e-004
 362.5200  2.483039e-003  2.215794e-002  1.545635e-004
 362.5300  2.467987e-003  2.224263e-002  1.556762e-004
 362.5400  2.459963e-003  2.217320e-002  1.544827e-004
 362.5500  2.444186e-003  2.222777e-002  1.552009e-004
 362.5600  2.440461e-003  2.210778e-002  1.533502e-004
 362.5700  2.436919e-003  2.214598e-002  1.537050e-004
 362.5800  2.427878e-003  2.217148e-002  1.540068e-004
 362.5900  2.417941e-003  2.203698e-002  1.521937e-004
 362.6000  2.397410e-003  2.200947e-002  1.520525e-004
 362.6100  2.381680e-003  2.187863e-002  1.504050e-004
 362.6200  2.364432e-003  2.172903e-002  1.484691e-004
 362.6300  2.346522e-003  2.161866e-002  1.469785e-004
 362.6400  2.325666e-003  2.157622e-002  1.464162e-004
 362.6500  2.308234e-003  2.159899e-002  1.466672e-004
 362.6600  2.298532e-003  2.163686e-002  1.470342e-004
 362.6700  2.289503e-003  2.157847e-002  1.461865e-004
 362.6800  2.276671e-003  2.154738e-002  1.458405e-004
 362.6900  2.266125e-003  2.153193e-002  1.456315e-004
 362.7000  2.254211e-003  2.153326e-002  1.455488e-004
 362.7100  2.242835e-003  2.145143e-002  1.441964e-004
 362.7200  2.227612e-003  2.141939e-002  1.436560e-004
 362.7300  2.219719e-003  2.144043e-002  1.437460e-004
 362.7400  2.215812e-003  2.148654e-002  1.442635e-004
 362.7500  2.210869e-003  2.142491e-002  1.434032e-004
 362.7600  2.203847e-003  2.141531e-002  1.434431e-004
 362.7700  2.205288e-003  2.150745e-002  1.447594e-004
 362.7800  2.194820e-003  2.162759e-002  1.469059e-004
 362.7900  2.184762e-003  2.157952e-002  1.464712e-004
 362.8000  2.170704e-003  2.147874e-002  1.454142e-004
 362.8100  2.156595e-003  2.147061e-002  1.456234e-004
 362.8200  2.143563e-003  2.160815e-002  1.479632e-004
 362.8300  2.131747e-003  2.172826e-002  1.499946e-004
 362.8400  2.123437e-003  2.177550e-002  1.509081e-004
 362.8500  2.114466e-003  2.171702e-002  1.503236e-004
 362.8600  2.104034e-003  2.161297e-002  1.492061e-004
 362.8700  2.094547e-003  2.145398e-002  1.471940e-004
 362.8800  2.087237e-003  2.127493e-002  1.446556e-004
 362.8900  2.074598e-003  2.110259e-002  1.422531e-004
 362.9000  2.063723e-003  2.101706e-002  1.409129e-004
 362.9100  2.062217e-003  2.094977e-002  1.395141e-004
 362.9200  2.066797e-003  2.085664e-002  1.376298e-004
 362.9300  2.073020e-003  2.080094e-002  1.366227e-004
 362.9400  2.080742e-003  2.087586e-002  1.375250e-004
 362.9500  2.084659e-003  2.094771e-002  1.384849e-004
 362.9600  2.097443e-003  2.094402e-002  1.382145e-004
 362.9700  2.102696e-003  2.105497e-002  1.399015e-004
 362.9800  2.109385e-003  2.118722e-002  1.419607e-004
 362.9900  2.124854e-003  2.137858e-002  1.443761e-004
 363.0000  2.139256e-003  2.157622e-002  1.469158e-004
 363.0100  2.153210e-003  2.174273e-002  1.490098e-004
 363.0200  2.152813e-003  2.175025e-002  1.490843e-004
 363.0300  2.151733e-003  2.171152e-002  1.483792e-004
 363.0400  2.150414e-003  2.171733e-002  1.482223e-004
 363.0500  2.148727e-003  2.171115e-002  1.478997e-004
 363.0600  2.145313e-003  2.176301e-002  1.484911e-004
 363.0700  2.144246e-003  2.184094e-002  1.494435e-004
 363.0800  2.143567e-003  2.197496e-002  1.512100e-004
 363.0900  2.143579e-003  2.200743e-002  1.515149e-004
 363.1000  2.142977e-003  2.192599e-002  1.504219e-004
 363.1100  2.140992e-003  2.197208e-002  1.512408e-004
 363.1200  2.136953e-003  2.200243e-002  1.519489e-004
 363.1300  2.137990e-003  2.199205e-002  1.519159e-004
 363.1400  2.132834e-003  2.192455e-002  1.512196e-004
 363.1500  2.127107e-003  2.192519e-002  1.515907e-004
 363.1600  2.120356e-003  2.184149e-002  1.506992e-004
 363.1700  2.112300e-003  2.176420e-002  1.496664e-004
 363.1800  2.102955e-003  2.166583e-002  1.484851e-004
 363.1900  2.092753e-003  2.155342e-002  1.472094e-004
 363.2000  2.084646e-003  2.149051e-002  1.465869e-004
 363.2100  2.078417e-003  2.151416e-002  1.470896e-004
 363.2200  2.078434e-003  2.155231e-002  1.477872e-004
 363.2300  2.078321e-003  2.157334e-002  1.483367e-004
 363.2400  2.077632e-003  2.156916e-002  1.485226e-004
 363.2500  2.074128e-003  2.157336e-002  1.487710e-004
 363.2600  2.066594e-003  2.153659e-002  1.485030e-004
 363.2700  2.061223e-003  2.145523e-002  1.474787e-004
 363.2800  2.055842e-003  2.136687e-002  1.463220e-004
 363.2900  2.049585e-003  2.122387e-002  1.444645e-004
 363.3000  2.043665e-003  2.119898e-002  1.442092e-004
 363.3100  2.037417e-003  2.111363e-002  1.432162e-004
 363.3200  2.033876e-003  2.094670e-002  1.411863e-004
 363.3300  2.027008e-003  2.088912e-002  1.408239e-004
 363.3400  2.022557e-003  2.083727e-002  1.405862e-004
 363.3500  2.019726e-003  2.081554e-002  1.408613e-004
 363.3600  2.017924e-003  2.090243e-002  1.425950e-004
 363.3700  2.016648e-003  2.087459e-002  1.428168e-004
 363.3800  2.019918e-003  2.080056e-002  1.421229e-004
 363.3900  2.022918e-003  2.075718e-002  1.417130e-004
 363.4000  2.016604e-003  2.074995e-002  1.420436e-004
 363.4100  2.013860e-003  2.081546e-002  1.431824e-004
 363.4200  2.008166e-003  2.087432e-002  1.443429e-004
 363.4300  2.002158e-003  2.082700e-002  1.439392e-004
 363.4400  1.993581e-003  2.071304e-002  1.426978e-004
 363.4500  1.985564e-003  2.062014e-002  1.417376e-004
 363.4600  1.979888e-003  2.054113e-002  1.408644e-004
 363.4700  1.975087e-003  2.037531e-002  1.388734e-004
 363.4800  1.970976e-003  2.018605e-002  1.366597e-004
 363.4900  1.970481e-003  2.006908e-002  1.354944e-004
 363.5000  1.966890e-003  2.016776e-002  1.375489e-004
 363.5100  1.966898e-003  2.013305e-002  1.376387e-004
 363.5200  1.962821e-003  2.014814e-002  1.386398e-004
 363.5300  1.967300e-003  2.003067e-002  1.373079e-004
 363.5400  1.966355e-003  2.003510e-002  1.380814e-004
 363.5500  1.965001e-003  2.013832e-002  1.400924e-004
 363.5600  1.958719e-003  2.014415e-002  1.409649e-004
 363.5700  1.959058e-003  2.019849e-002  1.421124e-004
 363.5800  1.959948e-003  2.040799e-002  1.455019e-004
 363.5900  1.961854e-003  2.046466e-002  1.468542e-004
 363.6000  1.963382e-003  2.039847e-002  1.462377e-004
 363.6100  1.961623e-003  2.019192e-002  1.436644e-004
 363.6200  1.962051e-003  2.001806e-002  1.414878e-004
 363.6300  1.959055e-003  1.999232e-002  1.413889e-004
 363.6400  1.957221e-003  1.995119e-002  1.408916e-004
 363.6500  1.959489e-003  1.977131e-002  1.381891e-004
 363.6600  1.951746e-003  1.971671e-002  1.375464e-004
 363.6700  1.941331e-003  1.977719e-002  1.385488e-004
 363.6800  1.936560e-003  1.971265e-002  1.375187e-004
 363.6900  1.934955e-003  1.949765e-002  1.343380e-004
 363.7000  1.927842e-003  1.933183e-002  1.321473e-004
 363.7100  1.924954e-003  1.947717e-002  1.342649e-004
 363.7200  1.913890e-003  1.955158e-002  1.359000e-004
 363.7300  1.905340e-003  1.950797e-002  1.357866e-004
 363.7400  1.903928e-003  1.943587e-002  1.349951e-004
 363.7500  1.897422e-003  1.939540e-002  1.347172e-004
 363.7600  1.889932e-003  1.924447e-002  1.327817e-004
 363.7700  1.874095e-003  1.912809e-002  1.315492e-004
 363.7800  1.862157e-003  1.908294e-002  1.310315e-004
 363.7900  1.856465e-003  1.900767e-002  1.298417e-004
 363.8000  1.851851e-003  1.892707e-002  1.284434e-004
 363.8100  1.845731e-003  1.879694e-002  1.264648e-004
 363.8200  1.840445e-003  1.865967e-002  1.243258e-004
 363.8300  1.837006e-003  1.860908e-002  1.232546e-004
 363.8400  1.832337e-003  1.876971e-002  1.252964e-004
 363.8500  1.831039e-003  1.877076e-002  1.253023e-004
 363.8600  1.830436e-003  1.882687e-002  1.261079e-004
 363.8700  1.839217e-003  1.886630e-002  1.262980e-004
 363.8800  1.847786e-003  1.884955e-002  1.257416e-004
 363.8900  1.844957e-003  1.885923e-002  1.258400e-004
 363.9000  1.841742e-003  1.895636e-002  1.269320e-004
 363.9100  1.832707e-003  1.895752e-002  1.267944e-004
 363.9200  1.823802e-003  1.879635e-002  1.241754e-004
 363.9300  1.811302e-003  1.869038e-002  1.224630e-004
 363.9400  1.798859e-003  1.877855e-002  1.235586e-004
 363.9500  1.793339e-003  1.875746e-002  1.230512e-004
 363.9600  1.787675e-003  1.864624e-002  1.213482e-004
 363.9700  1.780105e-003  1.857924e-002  1.204622e-004
 363.9800  1.780188e-003  1.853671e-002  1.196706e-004
 363.9900  1.782567e-003  1.853841e-002  1.193108e-004
 364.0000  1.771709e-003  1.865074e-002  1.208649e-004
 364.0100  1.780496e-003  1.865354e-002  1.199507e-004
 364.0200  1.779214e-003  1.891443e-002  1.230422e-004
 364.0300  1.776160e-003  1.895505e-002  1.232207e-004
 364.0400  1.769722e-003  1.898763e-002  1.235380e-004
 364.0500  1.767655e-003  1.905291e-002  1.239706e-004
 364.0600  1.764757e-003  1.915413e-002  1.250225e-004
 364.0700  1.759913e-003  1.912370e-002  1.244592e-004
 364.0800  1.751237e-003  1.895213e-002  1.218697e-004
 364.0900  1.739777e-003  1.872317e-002  1.184096e-004
 364.1000  1.727539e-003  1.861472e-002  1.169065e-004
 364.1100  1.716624e-003  1.862275e-002  1.172388e-004
 364.1200  1.698884e-003  1.848939e-002  1.157326e-004
 364.1300  1.688216e-003  1.837836e-002  1.141633e-004
 364.1400  1.688374e-003  1.836439e-002  1.137206e-004
 364.1500  1.680732e-003  1.830257e-002  1.130502e-004
 364.1600  1.676505e-003  1.831154e-002  1.130534e-004
 364.1700  1.676537e-003  1.824019e-002  1.118398e-004
 364.1800  1.677861e-003  1.856479e-002  1.162836e-004
 364.1900  1.678120e-003  1.878828e-002  1.193299e-004
 364.2000  1.678575e-003  1.886868e-002  1.202832e-004
 364.2100  1.681122e-003  1.885551e-002  1.196470e-004
 364.2200  1.683422e-003  1.887977e-002  1.193431e-004
 364.2300  1.688914e-003  1.901702e-002  1.204435e-004
 364.2400  1.690476e-003  1.913981e-002  1.213359e-004
 364.2500  1.689871e-003  1.909173e-002  1.198575e-004
 364.2600  1.688696e-003  1.906866e-002  1.187259e-004
 364.2700  1.679764e-003  1.914405e-002  1.194169e-004
 364.2800  1.682329e-003  1.918555e-002  1.193378e-004
 364.2900  1.683734e-003  1.917417e-002  1.187948e-004
 364.3000  1.692386e-003  1.914995e-002  1.178988e-004
 364.3100  1.689896e-003  1.916610e-002  1.179791e-004
 364.3200  1.688703e-003  1.928200e-002  1.192928e-004
 364.3300  1.691595e-003  1.938099e-002  1.203119e-004
 364.3400  1.695468e-003  1.956922e-002  1.227538e-004
 364.3500  1.704213e-003  1.965127e-002  1.235977e-004
 364.3600  1.711464e-003  1.956078e-002  1.220897e-004
 364.3700  1.717538e-003  1.940655e-002  1.198497e-004
 364.3800  1.722277e-003  1.933243e-002  1.188621e-004
 364.3900  1.736001e-003  1.919772e-002  1.168280e-004
 364.4000  1.751119e-003  1.935837e-002  1.188688e-004
 364.4100  1.764513e-003  1.951880e-002  1.210341e-004
 364.4200  1.776499e-003  1.944456e-002  1.200593e-004
 364.4300  1.785664e-003  1.954198e-002  1.213506e-004
 364.4400  1.798456e-003  1.960448e-002  1.220207e-004
 364.4500  1.813322e-003  1.980697e-002  1.247484e-004
 364.4600  1.832438e-003  1.980937e-002  1.247057e-004
 364.4700  1.846633e-003  1.975063e-002  1.240664e-004
 364.4800  1.859876e-003  1.969122e-002  1.235093e-004
 364.4900  1.873059e-003  1.964873e-002  1.233252e-004
 364.5000  1.889364e-003  1.961006e-002  1.231400e-004
 364.5100  1.905106e-003  1.954018e-002  1.225237e-004
 364.5200  1.926388e-003  1.953128e-002  1.225755e-004
 364.5300  1.954503e-003  1.962405e-002  1.239665e-004
 364.5400  1.992767e-003  1.953098e-002  1.225604e-004
 364.5500  2.027382e-003  1.944930e-002  1.214131e-004
 364.5600  2.069266e-003  1.946931e-002  1.216644e-004
 364.5700  2.117223e-003  1.959089e-002  1.232441e-004
 364.5800  2.169407e-003  1.965139e-002  1.238416e-004
 364.5900  2.220988e-003  1.961684e-002  1.231977e-004
 364.6000  2.280163e-003  1.961380e-002  1.229627e-004
 364.6100  2.338609e-003  1.964885e-002  1.232925e-004
 364.6200  2.401771e-003  1.969003e-002  1.236422e-004
 364.6300  2.472049e-003  1.957959e-002  1.219009e-004
 364.6400  2.540957e-003  1.943675e-002  1.198815e-004
 364.6500  2.617927e-003  1.925946e-002  1.171350e-004
 364.6600  2.677647e-003  1.921835e-002  1.166712e-004
 364.6700  2.747419e-003  1.917343e-002  1.160040e-004
 364.6800  2.811807e-003  1.910382e-002  1.151016e-004
 364.6900  2.880549e-003  1.895078e-002  1.129332e-004
 364.7000  2.931475e-003  1.884257e-002  1.115944e-004
 364.7100  2.979787e-003  1.873783e-002  1.102729e-004
 364.7200  3.029722e-003  1.865354e-002  1.091534e-004
 364.7300  3.074488e-003  1.861990e-002  1.087265e-004
 364.7400  3.114888e-003  1.869144e-002  1.097838e-004
 364.7500  3.157031e-003  1.872623e-002  1.101856e-004
 364.7600  3.196619e-003  1.866373e-002  1.091708e-004
 364.7700  3.228211e-003  1.859044e-002  1.080703e-004
 364.7800  3.253000e-003  1.864923e-002  1.088930e-004
 364.7900  3.282145e-003  1.869081e-002  1.093099e-004
 364.8000  3.303902e-003  1.870559e-002  1.093227e-004
 364.8100  3.321030e-003  1.872623e-002  1.092984e-004
 364.8200  3.332298e-003  1.871000e-002  1.088812e-004
 364.8300  3.341719e-003  1.873835e-002  1.090312e-004
 364.8400  3.348465e-003  1.873363e-002  1.087698e-004
 364.8500  3.357516e-003  1.870691e-002  1.082996e-004
 364.8600  3.361199e-003  1.867281e-002  1.079672e-004
 364.8700  3.363494e-003  1.863941e-002  1.076267e-004
 364.8800  3.366666e-003  1.869583e-002  1.084716e-004
 364.8900  3.374592e-003  1.879189e-002  1.097790e-004
 364.9000  3.378296e-003  1.884434e-002  1.104464e-004
 364.9100  3.374979e-003  1.889202e-002  1.110445e-004
 364.9200  3.367850e-003  1.900997e-002  1.125780e-004
 364.9300  3.361004e-003  1.909905e-002  1.137156e-004
 364.9400  3.352660e-003  1.916320e-002  1.145477e-004
 364.9500  3.342632e-003  1.920942e-002  1.151218e-004
 364.9600  3.335634e-003  1.917884e-002  1.145251e-004
 364.9700  3.319554e-003  1.920192e-002  1.148218e-004
 364.9800  3.306337e-003  1.920884e-002  1.149324e-004
 364.9900  3.291805e-003  1.918912e-002  1.147473e-004
 365.0000  3.278524e-003  1.916625e-002  1.143942e-004
 365.0100  3.263659e-003  1.921830e-002  1.149925e-004
 365.0200  3.251053e-003  1.930561e-002  1.159887e-004
 365.0300  3.238656e-003  1.933530e-002  1.162622e-004
 365.0400  3.223430e-003  1.929763e-002  1.156093e-004
 365.0500  3.206641e-003  1.936353e-002  1.165013e-004
 365.0600  3.191999e-003  1.943875e-002  1.175366e-004
 365.0700  3.178378e-003  1.944514e-002  1.176593e-004
 365.0800  3.161980e-003  1.952286e-002  1.187211e-004
 365.0900  3.149292e-003  1.946359e-002  1.177642e-004
 365.1000  3.133845e-003  1.942015e-002  1.170581e-004
 365.1100  3.114450e-003  1.941614e-002  1.169509e-004
 365.1200  3.096544e-003  1.937986e-002  1.163540e-004
